item_id,restaurant_id,name,dish_family,cuisine,price,is_veg,is_addon_eligible,popularity_score,avg_rating
I001002,R0059,Biryani Gravy,Salan,Biryani,100,False,True,0.89,5.0
I001003,R0059,Chicken Shorba,Shorba,Biryani,80,False,True,0.86,3.5
I001004,R0059,Veg Shorba,Shorba,Biryani,120,True,True,0.82,4.2
I001005,R0059,Seekh Kebab,Kebab,Biryani,65,False,True,0.73,4.8
I001006,R0059,Chicken 65,Kebab,Biryani,145,False,True,0.82,3.9
I001007,R0059,Reshmi Kebab,Kebab,Biryani,135,False,True,0.92,4.1
I001008,R0059,Boti Kebab,Kebab,Biryani,70,False,True,0.91,4.8
I001009,R0059,Gulab Jamun (2 pcs),Gulab Jamun,Biryani,60,True,True,0.98,4.3
I001010,R0059,Gulab Jamun (4 pcs),Gulab Jamun,Biryani,150,True,True,0.61,4.3
I001011,R0060,Coke (300ml),Soft Drink,Beverages,435,False,True,0.93,4.2
I001012,R0060,Pepsi (300ml),Soft Drink,Beverages,705,False,True,0.36,4.7
I001013,R0060,Sprite (300ml),Soft Drink,Beverages,545,False,True,0.3,3.8
I001014,R0060,Limca,Soft Drink,Beverages,395,False,True,0.83,4.2
I001015,R0060,Fresh Orange Juice,Juice,Beverages,380,True,True,0.48,4.3
I001016,R0060,Watermelon Juice,Juice,Beverages,310,True,True,0.6,4.5
I001017,R0060,Mixed Fruit Juice,Juice,Beverages,560,True,True,0.72,4.0
I001018,R0060,Sweet Lassi,Lassi,Beverages,390,True,True,0.87,4.9
I001019,R0060,Salted Lassi,Lassi,Beverages,555,True,True,0.51,4.3
I001020,R0060,Mango Lassi,Lassi,Beverages,740,True,True,0.78,4.8
I001021,R0060,Masala Chai,Chai,Beverages,465,True,True,0.8,4.5
I001022,R0060,Ginger Chai,Chai,Beverages,585,True,True,0.67,4.3
I001023,R0060,Cappuccino,Coffee,Beverages,725,False,True,0.94,3.7
I001024,R0060,Latte,Coffee,Beverages,585,False,True,0.94,3.7
I001025,R0060,Espresso,Coffee,Beverages,505,False,True,0.36,3.7
I001026,R0060,Mineral Water (500ml),Water,Beverages,750,True,True,0.61,4.5
I001027,R0061,Veg Hakka Noodles,Noodles,Chinese,65,True,True,0.32,4.8
I001028,R0061,Chicken Noodles,Noodles,Chinese,105,False,True,0.31,5.0
I001029,R0061,Schezwan Noodles,Noodles,Chinese,100,False,True,0.63,4.4
I001030,R0061,Veg Fried Rice,Fried Rice,Chinese,50,True,True,0.7,4.4
I001031,R0061,Egg Fried Rice,Fried Rice,Chinese,80,False,True,0.81,4.1
I001032,R0061,Chicken Fried Rice,Fried Rice,Chinese,120,False,True,0.4,4.9
I001033,R0061,Gobi Manchurian,Manchurian,Chinese,140,False,True,0.41,4.9
I001034,R0061,Chicken Manchurian,Manchurian,Chinese,105,False,True,0.79,4.8
I001035,R0061,Veg Manchurian,Manchurian,Chinese,60,True,True,0.42,3.9
I001036,R0061,Veg Spring Roll,Spring Roll,Chinese,100,True,True,0.54,4.3
I001037,R0061,Chicken Spring Roll,Spring Roll,Chinese,70,False,True,0.78,3.6
I001038,R0061,Sweet Corn Soup,Soup,Chinese,85,True,True,0.43,4.6
I001039,R0061,Hot and Sour Soup,Soup,Chinese,140,False,True,0.36,4.7
I001040,R0061,Manchow Soup,Soup,Chinese,140,False,True,0.98,4.4
I001041,R0061,Veg Dimsum (6 pcs),Dimsum,Chinese,85,True,True,0.53,4.1
I001042,R0061,Chicken Dimsum (6 pcs),Dimsum,Chinese,110,False,True,0.64,4.5
I001043,R0062,Papdi Chaat,Chaat,Street Food,320,False,True,0.37,5.0
I001044,R0062,Aloo Chaat,Chaat,Street Food,800,True,True,0.82,3.9
I001045,R0062,Dahi Puri,Chaat,Street Food,775,False,True,0.45,4.6
I001046,R0062,Pav Bhaji (2 pav),Pav Bhaji,Street Food,360,False,True,0.75,4.6
I001047,R0062,Pav Bhaji (4 pav),Pav Bhaji,Street Food,730,False,True,0.81,4.9
I001048,R0062,Vada Pav,Vada Pav,Street Food,560,False,True,0.77,4.1
I001049,R0062,Cheese Vada Pav,Vada Pav,Street Food,305,False,True,0.83,4.8
I001050,R0062,Pani Puri (6 pcs),Pani Puri,Street Food,385,False,True,0.32,3.7
I001051,R0062,Bhel Puri,Bhel Puri,Street Food,750,False,True,0.51,3.9
I001052,R0062,Samosa (2 pcs),Samosa,Street Food,305,False,True,0.51,4.6
I001053,R0062,Samosa (4 pcs),Samosa,Street Food,780,False,True,0.52,3.9
I001054,R0063,Caesar Salad,Salad,Healthy,140,True,True,0.9,4.0
I001055,R0063,Greek Salad,Salad,Healthy,55,True,True,0.99,4.5
I001056,R0063,Garden Salad,Salad,Healthy,145,True,True,0.54,4.5
I001057,R0063,Banana Smoothie,Smoothie,Healthy,115,True,True,0.91,5.0
I001058,R0063,Mixed Berry Smoothie,Smoothie,Healthy,60,True,True,0.74,4.0
I001059,R0063,Green Detox Smoothie,Smoothie,Healthy,130,True,True,0.83,4.8
I001060,R0063,Chicken Wrap,Wrap,Healthy,85,False,True,0.43,3.5
I001061,R0063,Paneer Wrap,Wrap,Healthy,75,True,True,0.56,4.9
I001062,R0063,Veg Wrap,Wrap,Healthy,100,True,True,0.69,4.8
I001063,R0063,Masala Oats,Oats,Healthy,140,True,True,0.67,3.7
I001064,R0063,Fruit Oats,Oats,Healthy,75,True,True,0.62,4.6
I001065,R0063,Seasonal Fruit Bowl,Fruit Bowl,Healthy,120,True,True,0.75,4.8
I001066,R0063,Protein Quinoa Bowl,Quinoa Bowl,Healthy,130,False,True,0.99,4.8
I001067,R0063,Veggie Quinoa Bowl,Quinoa Bowl,Healthy,70,True,True,0.34,4.1
I001068,R0064,Veg Hakka Noodles,Noodles,Chinese,610,True,True,0.75,3.9
I001069,R0064,Chicken Noodles,Noodles,Chinese,730,False,True,0.53,4.9
I001070,R0064,Schezwan Noodles,Noodles,Chinese,535,False,True,0.31,3.7
I001071,R0064,Veg Fried Rice,Fried Rice,Chinese,350,True,True,0.33,4.6
I001072,R0064,Egg Fried Rice,Fried Rice,Chinese,395,False,True,0.89,3.9
I001073,R0064,Chicken Fried Rice,Fried Rice,Chinese,315,False,True,0.87,4.2
I001074,R0064,Gobi Manchurian,Manchurian,Chinese,600,False,True,0.54,3.6
I001075,R0064,Chicken Manchurian,Manchurian,Chinese,485,False,True,0.66,3.5
I001076,R0064,Veg Manchurian,Manchurian,Chinese,585,True,True,0.93,3.8
I001077,R0064,Veg Spring Roll,Spring Roll,Chinese,765,True,True,0.37,4.7
I001078,R0064,Chicken Spring Roll,Spring Roll,Chinese,720,False,True,0.48,4.9
I001079,R0064,Sweet Corn Soup,Soup,Chinese,510,True,True,0.4,4.4
I001080,R0064,Hot and Sour Soup,Soup,Chinese,800,False,True,0.93,3.9
I001081,R0064,Manchow Soup,Soup,Chinese,590,False,True,0.38,4.2
I001082,R0064,Veg Dimsum (6 pcs),Dimsum,Chinese,560,True,True,0.52,4.2
I001083,R0064,Chicken Dimsum (6 pcs),Dimsum,Chinese,760,False,True,0.65,4.7
I001084,R0065,Chicken Biryani,Biryani,Biryani,80,False,True,0.98,3.6
I001085,R0065,Mutton Biryani,Biryani,Biryani,110,False,True,0.85,4.7
I001086,R0065,Veg Biryani,Biryani,Biryani,70,True,True,0.58,4.4
I001087,R0065,Egg Biryani,Biryani,Biryani,80,False,True,0.76,4.1
I001088,R0065,Prawn Biryani,Biryani,Biryani,85,False,True,0.38,3.6
I001089,R0065,Boondi Raita,Raita,Biryani,135,False,True,0.64,4.3
I001090,R0065,Cucumber Raita,Raita,Biryani,85,False,True,0.4,4.2
I001091,R0065,Mixed Raita,Raita,Biryani,75,False,True,0.89,5.0
I001092,R0065,Mirchi Ka Salan,Salan,Biryani,140,False,True,0.67,4.4
I001093,R0065,Shorba,Salan,Biryani,145,False,True,0.68,4.5
I001094,R0065,Biryani Gravy,Salan,Biryani,115,False,True,0.8,4.5
I001095,R0065,Chicken Shorba,Shorba,Biryani,115,False,True,0.81,4.7
I001096,R0065,Veg Shorba,Shorba,Biryani,90,True,True,0.82,3.7
I001097,R0065,Seekh Kebab,Kebab,Biryani,140,False,True,0.5,4.1
I001098,R0065,Chicken 65,Kebab,Biryani,130,False,True,0.75,4.0
I001099,R0065,Reshmi Kebab,Kebab,Biryani,75,False,True,0.97,3.6
I001100,R0065,Boti Kebab,Kebab,Biryani,50,False,True,0.77,4.4
I001101,R0065,Gulab Jamun (2 pcs),Gulab Jamun,Biryani,125,True,True,0.81,4.8
I001102,R0065,Gulab Jamun (4 pcs),Gulab Jamun,Biryani,140,True,True,0.84,3.8
I001103,R0066,Chicken Biryani,Biryani,Biryani,215,False,True,0.75,4.3
I001104,R0066,Mutton Biryani,Biryani,Biryani,140,False,True,0.71,4.8
I001105,R0066,Veg Biryani,Biryani,Biryani,205,True,True,0.77,4.4
I001106,R0066,Egg Biryani,Biryani,Biryani,195,False,True,0.7,3.8
I001107,R0066,Prawn Biryani,Biryani,Biryani,235,False,True,0.86,4.6
I001108,R0066,Boondi Raita,Raita,Biryani,190,False,True,0.38,4.7
I001109,R0066,Cucumber Raita,Raita,Biryani,165,False,True,0.34,4.2
I001110,R0066,Mixed Raita,Raita,Biryani,285,False,True,0.87,5.0
I001111,R0066,Mirchi Ka Salan,Salan,Biryani,145,False,True,0.51,4.4
I001112,R0066,Shorba,Salan,Biryani,305,False,True,0.46,4.1
I001113,R0066,Biryani Gravy,Salan,Biryani,200,False,True,0.84,3.9
I001114,R0066,Chicken Shorba,Shorba,Biryani,340,False,True,0.66,3.9
I001115,R0066,Veg Shorba,Shorba,Biryani,170,True,True,0.31,4.5
I001116,R0066,Seekh Kebab,Kebab,Biryani,295,False,True,0.32,4.4
I001117,R0066,Chicken 65,Kebab,Biryani,295,False,True,0.56,4.1
I001118,R0066,Reshmi Kebab,Kebab,Biryani,190,False,True,0.52,4.2
I001119,R0066,Boti Kebab,Kebab,Biryani,140,False,True,0.61,4.9
I001120,R0066,Gulab Jamun (2 pcs),Gulab Jamun,Biryani,105,True,True,0.42,4.7
I001121,R0066,Gulab Jamun (4 pcs),Gulab Jamun,Biryani,135,True,True,0.49,4.2
I001122,R0067,Butter Chicken,Curry,North Indian,145,False,True,0.43,4.9
I001123,R0067,Palak Paneer,Curry,North Indian,120,True,True,0.77,4.6
I001124,R0067,Chicken Masala,Curry,North Indian,55,False,True,0.37,4.0
I001125,R0067,Lamb Curry,Curry,North Indian,55,False,True,0.99,4.4
I001126,R0067,Mixed Veg Curry,Curry,North Indian,100,True,True,0.85,5.0
I001127,R0067,Dal Makhani,Dal,North Indian,145,False,True,0.86,4.1
I001128,R0067,Dal Tadka,Dal,North Indian,55,False,True,0.37,3.5
I001129,R0067,Dal Fry,Dal,North Indian,50,False,True,0.96,4.9
I001130,R0067,Chana Masala,Dal,North Indian,115,False,True,0.81,4.3
I001131,R0067,Paneer Tikka Masala,Paneer Dish,North Indian,75,True,True,0.94,3.9
I001132,R0067,Shahi Paneer,Paneer Dish,North Indian,125,True,True,0.47,4.8
I001133,R0067,Kadai Paneer,Paneer Dish,North Indian,115,True,True,0.75,3.6
I001134,R0067,Matar Paneer,Paneer Dish,North Indian,90,True,True,0.67,3.9
I001135,R0067,Butter Naan,Bread,North Indian,140,False,True,0.89,4.2
I001136,R0067,Roti,Bread,North Indian,85,False,True,0.86,3.8
I001137,R0067,Paratha,Bread,North Indian,55,False,True,0.33,3.6
I001138,R0067,Garlic Naan,Bread,North Indian,100,False,True,0.48,4.5
I001139,R0067,Puri,Bread,North Indian,115,False,True,0.68,4.0
I001140,R0067,Steamed Rice,Rice,North Indian,135,False,True,0.8,3.9
I001141,R0067,Jeera Rice,Rice,North Indian,100,False,True,0.41,4.0
I001142,R0067,Veg Pulao,Rice,North Indian,150,True,True,0.46,4.5
I001143,R0067,Egg Fried Rice,Rice,North Indian,75,False,True,0.96,4.0
I001144,R0067,Boondi Raita,Raita,North Indian,85,False,True,0.72,4.4
I001145,R0067,Cucumber Raita,Raita,North Indian,110,False,True,0.7,4.0
I001146,R0067,Mixed Raita,Raita,North Indian,95,False,True,0.72,4.5
I001147,R0067,Mango Pickle,Pickle,North Indian,75,False,True,0.79,4.9
I001148,R0067,Mixed Pickle,Pickle,North Indian,125,False,True,0.36,4.2
I001149,R0067,Lime Pickle,Pickle,North Indian,95,False,True,0.54,4.2
I001150,R0068,Veg Burger,Burger,Fast Food,520,True,True,0.3,3.9
I001151,R0068,Chicken Burger,Burger,Fast Food,405,False,True,0.54,3.8
I001152,R0068,Zinger Burger,Burger,Fast Food,335,False,True,0.44,4.8
I001153,R0068,Double Patty Burger,Burger,Fast Food,700,False,True,0.61,4.8
I001154,R0068,Regular Fries,Fries,Fast Food,415,False,True,0.71,3.7
I001155,R0068,Cheese Fries,Fries,Fast Food,715,False,True,0.39,3.5
I001156,R0068,Peri Peri Fries,Fries,Fast Food,435,False,True,0.93,3.7
I001157,R0068,Chicken Wrap,Wrap,Fast Food,465,False,True,0.52,4.7
I001158,R0068,Paneer Wrap,Wrap,Fast Food,510,True,True,0.73,4.1
I001159,R0068,Veg Wrap,Wrap,Fast Food,575,True,True,0.34,4.1
I001160,R0068,Chicken Nuggets (6 pcs),Nuggets,Fast Food,730,False,True,0.78,5.0
I001161,R0068,Chicken Nuggets (12 pcs),Nuggets,Fast Food,695,False,True,0.62,4.5
I001162,R0068,Chocolate Milkshake,Milkshake,Fast Food,690,False,True,0.49,3.6
I001163,R0068,Strawberry Milkshake,Milkshake,Fast Food,505,False,True,0.4,3.9
I001164,R0068,Vanilla Milkshake,Milkshake,Fast Food,775,False,True,0.89,4.4
I001165,R0068,Coke (300ml),Soft Drink,Fast Food,500,False,True,0.49,4.4
I001166,R0068,Pepsi (300ml),Soft Drink,Fast Food,565,False,True,0.85,4.9
I001167,R0068,Sprite (300ml),Soft Drink,Fast Food,465,False,True,0.44,4.1
I001168,R0068,Limca,Soft Drink,Fast Food,520,False,True,0.33,4.8
I001169,R0069,Coke (300ml),Soft Drink,Beverages,150,False,True,0.95,4.8
I001170,R0069,Pepsi (300ml),Soft Drink,Beverages,150,False,True,0.94,4.5
I001171,R0069,Sprite (300ml),Soft Drink,Beverages,65,False,True,0.41,3.6
I001172,R0069,Limca,Soft Drink,Beverages,90,False,True,0.87,4.2
I001173,R0069,Fresh Orange Juice,Juice,Beverages,85,True,True,0.38,3.6
I001174,R0069,Watermelon Juice,Juice,Beverages,90,True,True,0.37,3.7
I001175,R0069,Mixed Fruit Juice,Juice,Beverages,90,True,True,0.65,3.8
I001176,R0069,Sweet Lassi,Lassi,Beverages,120,True,True,0.59,3.6
I001177,R0069,Salted Lassi,Lassi,Beverages,115,True,True,0.55,3.6
I001178,R0069,Mango Lassi,Lassi,Beverages,145,True,True,0.7,4.2
I001179,R0069,Masala Chai,Chai,Beverages,135,True,True,0.96,3.8
I001180,R0069,Ginger Chai,Chai,Beverages,130,True,True,0.88,3.6
I001181,R0069,Cappuccino,Coffee,Beverages,120,False,True,0.34,4.4
I001182,R0069,Latte,Coffee,Beverages,115,False,True,0.56,4.8
I001183,R0069,Espresso,Coffee,Beverages,130,False,True,0.95,4.0
I001184,R0069,Mineral Water (500ml),Water,Beverages,50,True,True,0.87,3.8
I001185,R0070,Veg Hakka Noodles,Noodles,Chinese,95,True,True,0.87,3.8
I001186,R0070,Chicken Noodles,Noodles,Chinese,80,False,True,0.61,3.9
I001187,R0070,Schezwan Noodles,Noodles,Chinese,95,False,True,0.31,3.8
I001188,R0070,Veg Fried Rice,Fried Rice,Chinese,135,True,True,0.59,4.5
I001189,R0070,Egg Fried Rice,Fried Rice,Chinese,75,False,True,0.75,5.0
I001190,R0070,Chicken Fried Rice,Fried Rice,Chinese,110,False,True,0.74,3.7
I001191,R0070,Gobi Manchurian,Manchurian,Chinese,90,False,True,0.9,4.8
I001192,R0070,Chicken Manchurian,Manchurian,Chinese,100,False,True,0.93,3.7
I001193,R0070,Veg Manchurian,Manchurian,Chinese,115,True,True,0.47,4.5
I001194,R0070,Veg Spring Roll,Spring Roll,Chinese,60,True,True,0.96,4.7
I001195,R0070,Chicken Spring Roll,Spring Roll,Chinese,70,False,True,0.75,4.6
I001196,R0070,Sweet Corn Soup,Soup,Chinese,70,True,True,0.37,4.0
I001197,R0070,Hot and Sour Soup,Soup,Chinese,65,False,True,0.7,4.1
I001198,R0070,Manchow Soup,Soup,Chinese,95,False,True,0.68,5.0
I001199,R0070,Veg Dimsum (6 pcs),Dimsum,Chinese,130,True,True,0.74,4.0
I001200,R0070,Chicken Dimsum (6 pcs),Dimsum,Chinese,55,False,True,0.38,4.6
I001201,R0071,Caesar Salad,Salad,Healthy,190,True,True,0.53,4.8
I001202,R0071,Greek Salad,Salad,Healthy,220,True,True,0.93,4.8
I001203,R0071,Garden Salad,Salad,Healthy,120,True,True,0.96,3.6
I001204,R0071,Banana Smoothie,Smoothie,Healthy,340,True,True,0.62,4.6
I001205,R0071,Mixed Berry Smoothie,Smoothie,Healthy,275,True,True,0.66,4.4
I001206,R0071,Green Detox Smoothie,Smoothie,Healthy,335,True,True,0.95,4.5
I001207,R0071,Chicken Wrap,Wrap,Healthy,265,False,True,0.47,4.7
I001208,R0071,Paneer Wrap,Wrap,Healthy,260,True,True,0.88,4.5
I001209,R0071,Veg Wrap,Wrap,Healthy,175,True,True,0.43,3.6
I001210,R0071,Masala Oats,Oats,Healthy,245,True,True,0.5,4.4
I001211,R0071,Fruit Oats,Oats,Healthy,115,True,True,0.56,3.9
I001212,R0071,Seasonal Fruit Bowl,Fruit Bowl,Healthy,195,True,True,0.34,4.6
I001213,R0071,Protein Quinoa Bowl,Quinoa Bowl,Healthy,130,False,True,0.31,4.9
I001214,R0071,Veggie Quinoa Bowl,Quinoa Bowl,Healthy,150,True,True,0.88,4.9
I001215,R0072,Butter Chicken,Curry,North Indian,235,False,True,0.67,4.1
I001216,R0072,Palak Paneer,Curry,North Indian,205,True,True,0.64,3.7
I001217,R0072,Chicken Masala,Curry,North Indian,190,False,True,0.87,3.8
I001218,R0072,Lamb Curry,Curry,North Indian,280,False,True,0.76,3.6
I001219,R0072,Mixed Veg Curry,Curry,North Indian,105,True,True,0.55,4.5
I001220,R0072,Dal Makhani,Dal,North Indian,185,False,True,0.77,4.5
I001221,R0072,Dal Tadka,Dal,North Indian,300,False,True,0.37,4.4
I001222,R0072,Dal Fry,Dal,North Indian,115,False,True,0.42,4.0
I001223,R0072,Chana Masala,Dal,North Indian,275,False,True,0.98,4.0
I001224,R0072,Paneer Tikka Masala,Paneer Dish,North Indian,230,True,True,0.48,4.5
I001225,R0072,Shahi Paneer,Paneer Dish,North Indian,190,True,True,0.64,4.4
I001226,R0072,Kadai Paneer,Paneer Dish,North Indian,270,True,True,0.34,4.3
I001227,R0072,Matar Paneer,Paneer Dish,North Indian,210,True,True,0.39,3.8
I001228,R0072,Butter Naan,Bread,North Indian,320,False,True,0.91,3.5
I001229,R0072,Roti,Bread,North Indian,270,False,True,0.69,4.9
I001230,R0072,Paratha,Bread,North Indian,325,False,True,0.71,3.7
I001231,R0072,Garlic Naan,Bread,North Indian,215,False,True,0.81,4.9
I001232,R0072,Puri,Bread,North Indian,190,False,True,0.85,4.5
I001233,R0072,Steamed Rice,Rice,North Indian,120,False,True,0.69,3.8
I001234,R0072,Jeera Rice,Rice,North Indian,270,False,True,0.73,5.0
I001235,R0072,Veg Pulao,Rice,North Indian,335,True,True,0.31,3.6
I001236,R0072,Egg Fried Rice,Rice,North Indian,290,False,True,0.78,4.7
I001237,R0072,Boondi Raita,Raita,North Indian,165,False,True,0.89,4.2
I001238,R0072,Cucumber Raita,Raita,North Indian,165,False,True,0.31,4.8
I001239,R0072,Mixed Raita,Raita,North Indian,235,False,True,0.98,4.6
I001240,R0072,Mango Pickle,Pickle,North Indian,120,False,True,0.71,3.5
I001241,R0072,Mixed Pickle,Pickle,North Indian,240,False,True,0.55,4.5
I001242,R0072,Lime Pickle,Pickle,North Indian,235,False,True,0.48,3.7
I001243,R0073,Coke (300ml),Soft Drink,Beverages,90,False,True,0.99,4.2
I001244,R0073,Pepsi (300ml),Soft Drink,Beverages,125,False,True,0.34,4.1
I001245,R0073,Sprite (300ml),Soft Drink,Beverages,110,False,True,0.83,4.3
I001246,R0073,Limca,Soft Drink,Beverages,100,False,True,0.83,4.0
I001247,R0073,Fresh Orange Juice,Juice,Beverages,60,True,True,0.54,3.7
I001248,R0073,Watermelon Juice,Juice,Beverages,145,True,True,0.7,4.2
I001249,R0073,Mixed Fruit Juice,Juice,Beverages,140,True,True,0.93,4.1
I001250,R0073,Sweet Lassi,Lassi,Beverages,135,True,True,0.34,4.8
I001251,R0073,Salted Lassi,Lassi,Beverages,80,True,True,0.7,3.9
I001252,R0073,Mango Lassi,Lassi,Beverages,150,True,True,0.35,4.2
I001253,R0073,Masala Chai,Chai,Beverages,110,True,True,0.73,4.6
I001254,R0073,Ginger Chai,Chai,Beverages,120,True,True,0.86,3.9
I001255,R0073,Cappuccino,Coffee,Beverages,85,False,True,0.57,4.9
I001256,R0073,Latte,Coffee,Beverages,90,False,True,0.46,4.4
I001257,R0073,Espresso,Coffee,Beverages,95,False,True,0.48,4.6
I001258,R0073,Mineral Water (500ml),Water,Beverages,70,True,True,0.74,4.1
I001259,R0074,Veg Hakka Noodles,Noodles,Chinese,80,True,True,0.96,4.0
I001260,R0074,Chicken Noodles,Noodles,Chinese,85,False,True,0.91,3.7
I001261,R0074,Schezwan Noodles,Noodles,Chinese,60,False,True,0.5,4.4
I001262,R0074,Veg Fried Rice,Fried Rice,Chinese,90,True,True,0.73,3.7
I001263,R0074,Egg Fried Rice,Fried Rice,Chinese,75,False,True,0.7,3.8
I001264,R0074,Chicken Fried Rice,Fried Rice,Chinese,90,False,True,0.7,5.0
I001265,R0074,Gobi Manchurian,Manchurian,Chinese,60,False,True,0.62,4.1
I001266,R0074,Chicken Manchurian,Manchurian,Chinese,130,False,True,0.93,4.9
I001267,R0074,Veg Manchurian,Manchurian,Chinese,90,True,True,0.51,4.2
I001268,R0074,Veg Spring Roll,Spring Roll,Chinese,85,True,True,0.8,3.8
I001269,R0074,Chicken Spring Roll,Spring Roll,Chinese,115,False,True,0.95,3.9
I001270,R0074,Sweet Corn Soup,Soup,Chinese,120,True,True,0.4,3.7
I001271,R0074,Hot and Sour Soup,Soup,Chinese,60,False,True,0.4,3.8
I001272,R0074,Manchow Soup,Soup,Chinese,105,False,True,0.84,3.7
I001273,R0074,Veg Dimsum (6 pcs),Dimsum,Chinese,135,True,True,0.89,4.6
I001274,R0074,Chicken Dimsum (6 pcs),Dimsum,Chinese,95,False,True,0.3,4.6
I001275,R0075,Margherita Pizza,Pizza,Italian,140,False,True,0.53,4.6
I001276,R0075,Pepperoni Pizza,Pizza,Italian,55,False,True,0.8,3.6
I001277,R0075,BBQ Chicken Pizza,Pizza,Italian,110,False,True,0.72,4.0
I001278,R0075,Veggie Supreme,Pizza,Italian,60,True,True,0.96,4.3
I001279,R0075,Arrabiata Pasta,Pasta,Italian,110,False,True,0.73,4.8
I001280,R0075,Alfredo Pasta,Pasta,Italian,55,False,True,0.93,3.9
I001281,R0075,Pesto Pasta,Pasta,Italian,60,False,True,0.76,5.0
I001282,R0075,Mac and Cheese,Pasta,Italian,55,False,True,0.6,4.3
I001283,R0075,Garlic Bread,Garlic Bread,Italian,75,False,True,0.99,4.5
I001284,R0075,Cheesy Garlic Bread,Garlic Bread,Italian,135,False,True,0.59,4.0
I001285,R0075,Mushroom Risotto,Risotto,Italian,105,True,True,0.6,4.6
I001286,R0075,Chicken Risotto,Risotto,Italian,75,False,True,0.61,4.8
I001287,R0075,Tiramisu,Tiramisu,Italian,125,False,True,0.42,4.8
I001288,R0076,Coke (300ml),Soft Drink,Beverages,245,False,True,0.78,3.9
I001289,R0076,Pepsi (300ml),Soft Drink,Beverages,210,False,True,0.86,4.0
I001290,R0076,Sprite (300ml),Soft Drink,Beverages,140,False,True,0.56,3.6
I001291,R0076,Limca,Soft Drink,Beverages,280,False,True,0.4,3.9
I001292,R0076,Fresh Orange Juice,Juice,Beverages,320,True,True,0.68,4.0
I001293,R0076,Watermelon Juice,Juice,Beverages,235,True,True,0.45,3.5
I001294,R0076,Mixed Fruit Juice,Juice,Beverages,250,True,True,0.8,4.8
I001295,R0076,Sweet Lassi,Lassi,Beverages,295,True,True,0.95,5.0
I001296,R0076,Salted Lassi,Lassi,Beverages,285,True,True,0.91,4.5
I001297,R0076,Mango Lassi,Lassi,Beverages,145,True,True,0.43,3.7
I001298,R0076,Masala Chai,Chai,Beverages,335,True,True,0.77,4.7
I001299,R0076,Ginger Chai,Chai,Beverages,185,True,True,0.62,3.6
I001300,R0076,Cappuccino,Coffee,Beverages,320,False,True,0.9,4.7
I001301,R0076,Latte,Coffee,Beverages,115,False,True,0.42,4.0
I001302,R0076,Espresso,Coffee,Beverages,165,False,True,0.89,3.8
I001303,R0076,Mineral Water (500ml),Water,Beverages,235,True,True,0.7,4.1
I001304,R0077,Coke (300ml),Soft Drink,Beverages,75,False,True,0.97,4.1
I001305,R0077,Pepsi (300ml),Soft Drink,Beverages,125,False,True,0.43,4.7
I001306,R0077,Sprite (300ml),Soft Drink,Beverages,70,False,True,0.77,4.3
I001307,R0077,Limca,Soft Drink,Beverages,65,False,True,0.32,4.9
I001308,R0077,Fresh Orange Juice,Juice,Beverages,65,True,True,0.79,4.5
I001309,R0077,Watermelon Juice,Juice,Beverages,85,True,True,0.43,3.8
I001310,R0077,Mixed Fruit Juice,Juice,Beverages,110,True,True,0.68,4.8
I001311,R0077,Sweet Lassi,Lassi,Beverages,115,True,True,0.87,3.5
I001312,R0077,Salted Lassi,Lassi,Beverages,115,True,True,0.46,3.9
I001313,R0077,Mango Lassi,Lassi,Beverages,120,True,True,0.86,4.1
I001314,R0077,Masala Chai,Chai,Beverages,130,True,True,0.61,4.8
I001315,R0077,Ginger Chai,Chai,Beverages,50,True,True,0.36,4.7
I001316,R0077,Cappuccino,Coffee,Beverages,110,False,True,0.69,4.4
I001317,R0077,Latte,Coffee,Beverages,145,False,True,0.76,4.5
I001318,R0077,Espresso,Coffee,Beverages,125,False,True,0.91,3.9
I001319,R0077,Mineral Water (500ml),Water,Beverages,110,True,True,0.71,3.7
I001320,R0078,Coke (300ml),Soft Drink,Beverages,230,False,True,0.35,3.8
I001321,R0078,Pepsi (300ml),Soft Drink,Beverages,330,False,True,0.38,4.4
I001322,R0078,Sprite (300ml),Soft Drink,Beverages,180,False,True,0.69,3.9
I001323,R0078,Limca,Soft Drink,Beverages,210,False,True,0.91,4.1
I001324,R0078,Fresh Orange Juice,Juice,Beverages,190,True,True,0.61,3.7
I001325,R0078,Watermelon Juice,Juice,Beverages,195,True,True,0.3,4.3
I001326,R0078,Mixed Fruit Juice,Juice,Beverages,310,True,True,0.69,4.4
I001327,R0078,Sweet Lassi,Lassi,Beverages,110,True,True,0.9,4.1
I001328,R0078,Salted Lassi,Lassi,Beverages,345,True,True,0.38,4.9
I001329,R0078,Mango Lassi,Lassi,Beverages,260,True,True,0.34,5.0
I001330,R0078,Masala Chai,Chai,Beverages,105,True,True,0.81,4.8
I001331,R0078,Ginger Chai,Chai,Beverages,145,True,True,0.54,4.3
I001332,R0078,Cappuccino,Coffee,Beverages,270,False,True,0.91,4.6
I001333,R0078,Latte,Coffee,Beverages,190,False,True,0.88,4.9
I001334,R0078,Espresso,Coffee,Beverages,155,False,True,0.35,4.1
I001335,R0078,Mineral Water (500ml),Water,Beverages,320,True,True,0.41,4.8
I001336,R0079,Papdi Chaat,Chaat,Street Food,150,False,True,0.34,4.2
I001337,R0079,Aloo Chaat,Chaat,Street Food,85,True,True,0.58,4.2
